Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,187565
2022-01-04,27.450000762939453,27.450000762939453,24.850000381469727,24.850000381469727,24.850000381469727,4370895
2022-01-05,24.049999237060547,25.75,23.649999618530273,23.75,23.75,8275072
2022-01-06,23.5,23.700000762939453,22.600000381469727,22.600000381469727,22.600000381469727,4180687
2022-01-07,22.5,23.25,21.5,21.5,21.5,5180944
2022-01-10,21.299999237060547,21.299999237060547,20.450000762939453,20.450000762939453,20.450000762939453,1593043
2022-01-11,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,593576
2022-01-12,18.5,18.5,18.5,18.5,18.5,643294
2022-01-13,17.600000381469727,19.399999618530273,17.600000381469727,19.399999618530273,19.399999618530273,11229520
2022-01-14,20.350000381469727,20.350000381469727,19.100000381469727,20.350000381469727,20.350000381469727,8626403
2022-01-17,21.350000381469727,21.350000381469727,20.399999618530273,21.350000381469727,21.350000381469727,2289186
2022-01-18,22.399999618530273,22.399999618530273,20.299999237060547,20.450000762939453,20.450000762939453,13071149
2022-01-19,20.350000381469727,20.649999618530273,19.450000762939453,19.450000762939453,19.450000762939453,2034157
2022-01-20,18.5,19.799999237060547,18.5,19.0,19.0,7282901
2022-01-21,18.850000381469727,19.950000762939453,18.350000381469727,19.049999237060547,19.049999237060547,3901674
2022-01-24,19.899999618530273,19.899999618530273,18.100000381469727,18.100000381469727,18.100000381469727,1869854
2022-01-25,17.299999237060547,18.399999618530273,17.200000762939453,17.549999237060547,17.549999237060547,1812381
2022-01-27,16.899999618530273,18.399999618530273,16.899999618530273,18.399999618530273,18.399999618530273,1849230
2022-01-28,18.450000762939453,19.25,18.25,18.450000762939453,18.450000762939453,1144930
2022-01-31,18.649999618530273,18.850000381469727,17.700000762939453,17.75,17.75,1104162
2022-02-01,18.0,18.600000381469727,17.75,18.600000381469727,18.600000381469727,780512
2022-02-02,19.350000381469727,19.399999618530273,18.600000381469727,18.799999237060547,18.799999237060547,1100871
2022-02-03,19.200000762939453,19.200000762939453,18.25,18.549999237060547,18.549999237060547,702024
2022-02-04,18.5,18.799999237060547,18.100000381469727,18.200000762939453,18.200000762939453,616804
2022-02-07,18.600000381469727,19.25,18.0,18.600000381469727,18.600000381469727,1163346
2022-02-08,18.75,19.200000762939453,17.700000762939453,17.950000762939453,17.950000762939453,760091
2022-02-09,18.100000381469727,18.350000381469727,17.649999618530273,17.899999618530273,17.899999618530273,490207
2022-02-10,18.149999618530273,18.149999618530273,16.950000762939453,17.200000762939453,17.200000762939453,1019906
2022-02-11,17.350000381469727,17.799999237060547,16.100000381469727,17.100000381469727,17.100000381469727,791314
2022-02-14,18.299999237060547,18.299999237060547,16.899999618530273,17.100000381469727,17.100000381469727,1639964
2022-02-15,17.25,17.899999618530273,16.600000381469727,17.25,17.25,625677
2022-02-16,17.649999618530273,18.100000381469727,17.399999618530273,17.549999237060547,17.549999237060547,914106
2022-02-17,17.75,17.899999618530273,17.149999618530273,17.350000381469727,17.350000381469727,541458
2022-02-18,17.100000381469727,17.5,16.799999237060547,17.0,17.0,491446
2022-02-21,16.850000381469727,16.850000381469727,15.649999618530273,15.850000381469727,15.850000381469727,555832
2022-02-22,15.5,15.550000190734863,14.350000381469727,14.649999618530273,14.649999618530273,829377
2022-02-23,14.699999809265137,16.100000381469727,14.699999809265137,16.100000381469727,16.100000381469727,585437
2022-02-24,14.699999809265137,16.5,14.5,14.600000381469727,14.600000381469727,1406376
2022-02-25,14.649999618530273,16.049999237060547,14.649999618530273,15.899999618530273,15.899999618530273,1024366
2022-02-28,16.0,16.0,15.149999618530273,15.600000381469727,15.600000381469727,717344
2022-03-02,15.850000381469727,16.200000762939453,15.100000381469727,15.550000190734863,15.550000190734863,709556
2022-03-03,15.899999618530273,16.100000381469727,15.449999809265137,15.600000381469727,15.600000381469727,590715
2022-03-04,15.800000190734863,15.800000190734863,14.449999809265137,14.649999618530273,14.649999618530273,1515031
2022-03-07,14.399999618530273,14.649999618530273,13.75,14.199999809265137,14.199999809265137,449047
2022-03-08,14.5,14.649999618530273,13.850000381469727,14.100000381469727,14.100000381469727,941274
2022-03-09,14.399999618530273,14.600000381469727,13.899999618530273,14.050000190734863,14.050000190734863,3005183
2022-03-10,14.399999618530273,14.75,13.649999618530273,13.899999618530273,13.899999618530273,2083828
2022-03-11,13.899999618530273,14.350000381469727,13.899999618530273,13.949999809265137,13.949999809265137,1254684
2022-03-14,14.050000190734863,14.100000381469727,12.649999618530273,12.899999618530273,12.899999618530273,2074154
2022-03-15,13.350000381469727,13.75,12.899999618530273,12.949999809265137,12.949999809265137,1882207
2022-03-16,13.399999618530273,13.449999809265137,12.899999618530273,12.949999809265137,12.949999809265137,936606
2022-03-17,13.149999618530273,13.199999809265137,12.899999618530273,12.949999809265137,12.949999809265137,973433
2022-03-21,13.0,13.149999618530273,12.800000190734863,12.949999809265137,12.949999809265137,1476157
2022-03-22,13.050000190734863,13.100000381469727,12.149999618530273,12.600000381469727,12.600000381469727,1263313
2022-03-23,12.850000381469727,12.850000381469727,11.899999618530273,11.949999809265137,11.949999809265137,2367203
2022-03-24,11.899999618530273,12.0,11.199999809265137,11.350000381469727,11.350000381469727,1211499
2022-03-25,11.399999618530273,12.449999809265137,11.399999618530273,11.75,11.75,4721026
2022-03-28,12.0,12.199999809265137,10.800000190734863,10.899999618530273,10.899999618530273,1651778
2022-03-29,11.100000381469727,11.449999809265137,10.699999809265137,11.100000381469727,11.100000381469727,1263353
2022-03-30,11.100000381469727,11.649999618530273,10.899999618530273,11.199999809265137,11.199999809265137,1301998
2022-03-31,11.550000190734863,11.550000190734863,10.899999618530273,11.0,11.0,858593
2022-04-01,11.050000190734863,11.5,10.899999618530273,11.399999618530273,11.399999618530273,1131049
2022-04-04,11.699999809265137,12.100000381469727,11.600000381469727,11.850000381469727,11.850000381469727,1591486
2022-04-05,12.0,12.100000381469727,10.949999809265137,11.0,11.0,7038105
2022-04-06,11.100000381469727,12.100000381469727,10.899999618530273,11.350000381469727,11.350000381469727,13907394
2022-04-07,11.5,12.300000190734863,11.100000381469727,11.550000190734863,11.550000190734863,22261649
2022-04-08,11.699999809265137,12.699999809265137,11.699999809265137,12.699999809265137,12.699999809265137,11422010
2022-04-11,12.899999618530273,13.949999809265137,12.699999809265137,13.25,13.25,19558405
2022-04-12,13.25,13.350000381469727,11.949999809265137,11.949999809265137,11.949999809265137,7109198
2022-04-13,12.25,12.25,11.649999618530273,11.75,11.75,3234334
2022-04-18,11.649999618530273,12.149999618530273,11.300000190734863,11.600000381469727,11.600000381469727,3646177
2022-04-19,11.699999809265137,11.850000381469727,10.649999618530273,10.949999809265137,10.949999809265137,5136161
2022-04-20,11.100000381469727,11.25,10.25,10.5,10.5,3094474
2022-04-21,10.699999809265137,11.050000190734863,10.5,10.800000190734863,10.800000190734863,1792427
2022-04-22,10.800000190734863,11.449999809265137,10.600000381469727,11.199999809265137,11.199999809265137,2470347
2022-04-25,11.199999809265137,11.399999618530273,10.75,10.899999618530273,10.899999618530273,1736213
2022-04-26,11.199999809265137,11.300000190734863,10.75,10.850000381469727,10.850000381469727,1063149
2022-04-27,10.699999809265137,10.899999618530273,10.399999618530273,10.600000381469727,10.600000381469727,865937
2022-04-28,10.850000381469727,10.850000381469727,9.550000190734863,9.649999618530273,9.649999618530273,3565568
2022-04-29,9.800000190734863,10.350000381469727,9.75,9.899999618530273,9.899999618530273,1659055
2022-05-02,9.899999618530273,10.149999618530273,9.399999618530273,9.75,9.75,715946
2022-05-04,9.899999618530273,9.899999618530273,9.149999618530273,9.300000190734863,9.300000190734863,1162460
2022-05-05,9.600000381469727,9.699999809265137,9.199999809265137,9.399999618530273,9.399999618530273,845988
2022-05-06,9.350000381469727,9.350000381469727,9.050000190734863,9.149999618530273,9.149999618530273,827598
2022-05-09,9.199999809265137,9.350000381469727,9.0,9.100000381469727,9.100000381469727,541145
2022-05-10,9.199999809265137,9.350000381469727,8.699999809265137,8.949999809265137,8.949999809265137,901096
2022-05-11,8.949999809265137,9.300000190734863,8.600000381469727,8.75,8.75,644580
2022-05-12,8.600000381469727,8.699999809265137,7.900000095367432,8.050000190734863,8.050000190734863,1170312
2022-05-13,8.5,8.800000190734863,8.199999809265137,8.600000381469727,8.600000381469727,989435
2022-05-16,8.800000190734863,9.25,8.699999809265137,8.899999618530273,8.899999618530273,844470
2022-05-17,8.899999618530273,9.399999618530273,8.699999809265137,9.300000190734863,9.300000190734863,845341
