Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,33.43439538307692,34.7501190187887,32.563109551583935,32.69952392578125,32.69952392578125,1023027
2022-01-04,32.91514809855121,33.26717812768965,32.03506167990154,32.54111099243164,32.54111099243164,659552
2022-01-05,32.56311079365348,32.9943534451621,31.33099433496393,31.854644775390625,31.854644775390625,867109
2022-01-06,31.85464329807251,32.89754195873747,31.55101447833627,32.10546875,32.10546875,908699
2022-01-07,32.387098421450936,32.9107489046259,31.392602720636667,31.740236282348633,31.740236282348633,762480
2022-01-10,32.202275275435014,33.32438278198242,31.652225060358894,33.32438278198242,33.32438278198242,1566438
2022-01-11,34.31888257545882,34.91293752861622,33.01635779938033,33.58841323852539,33.58841323852539,1244890
2022-01-12,33.7952343317847,34.323283213622304,31.911853431210034,31.973461151123047,31.973461151123047,1060348
2022-01-13,32.11866866071589,32.29028528412392,30.591723955106943,30.983360290527344,30.983360290527344,702314
2022-01-14,30.626925946218847,31.933852819894966,29.997666889932187,31.02736473083496,31.02736473083496,509367
2022-01-17,30.503717830712883,31.929454340351565,30.503717830712883,31.691831588745117,31.691831588745117,390218
2022-01-18,31.77103802147866,32.47510566034256,30.191286114955236,30.50371551513672,30.50371551513672,446937
2022-01-19,30.450913048563667,30.978963826187428,29.834854753486354,30.04607582092285,30.04607582092285,334929
2022-01-20,30.362902650122873,31.146177234105075,30.010868831776467,30.521318435668945,30.521318435668945,518267
2022-01-21,29.720443004191466,31.128578380252854,29.394810847541926,29.83925437927246,29.83925437927246,910242
2022-01-24,30.09447691955651,31.066969222103474,28.347508730416074,28.45751953125,28.45751953125,1324894
2022-01-25,27.82826323744228,29.87885856628418,27.82826323744228,29.87885856628418,29.87885856628418,1000632
2022-01-27,29.922860025462764,31.3705997467041,29.878857215521794,31.3705997467041,31.3705997467041,639478
2022-01-28,32.259484354915266,32.93715034847456,31.35299806701596,31.77984046936035,31.77984046936035,1127971
2022-01-31,32.38709515709922,32.74792952608411,30.90855354402836,31.317792892456055,31.317792892456055,375844
2022-02-01,31.674227407146525,32.118669007722424,30.446509345332892,30.609325408935547,30.609325408935547,713635
2022-02-02,30.961361584879715,31.58182013891674,30.371704999002553,30.538921356201172,30.538921356201172,549459
2022-02-03,30.794145295371415,32.06586815633559,29.922861258137537,31.784238815307617,31.784238815307617,523471
2022-02-04,31.94265641970031,33.3727912902832,31.77543817159487,33.3727912902832,33.3727912902832,763032
