Date,Open,High,Low,Close,Adj Close,Volume
2026-05-08,9.399999618530273,9.399999618530273,8.930000305175781,8.930000305175781,8.930000305175781,38047
2026-05-11,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,11701
2026-05-12,8.069999694824219,8.069999694824219,8.069999694824219,8.069999694824219,8.069999694824219,10416
2026-05-13,7.670000076293945,7.670000076293945,7.670000076293945,7.670000076293945,7.670000076293945,29564
2026-05-14,7.289999961853027,7.289999961853027,7.289999961853027,7.289999961853027,7.289999961853027,15402
2026-05-15,6.929999828338623,6.929999828338623,6.929999828338623,6.929999828338623,6.929999828338623,18715
2026-05-18,6.590000152587891,6.590000152587891,6.590000152587891,6.590000152587891,6.590000152587891,13754
2026-05-19,6.269999980926514,6.269999980926514,6.269999980926514,6.269999980926514,6.269999980926514,38259
2026-05-20,5.960000038146973,5.960000038146973,5.960000038146973,5.960000038146973,5.960000038146973,61959
2026-05-21,5.670000076293945,5.670000076293945,5.670000076293945,5.670000076293945,5.670000076293945,77747
2026-05-22,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,86963
