Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,106.0,106.05000305175781,101.4000015258789,103.6500015258789,103.6500015258789,48246
2022-01-04,102.5,105.5,98.5,99.55000305175781,99.55000305175781,76956
2022-01-05,100.0,100.69999694824219,94.5999984741211,95.0,95.0,62646
2022-01-06,95.0,99.75,90.5999984741211,99.75,99.75,54252
2022-01-07,104.5,104.69999694824219,101.75,104.69999694824219,104.69999694824219,65850
2022-01-10,109.4000015258789,109.55000305175781,100.55000305175781,103.44999694824219,103.44999694824219,82218
2022-01-11,100.1500015258789,105.6500015258789,100.1500015258789,101.25,101.25,47333
2022-01-12,103.9000015258789,103.9000015258789,98.0,98.44999694824219,98.44999694824219,54310
2022-01-13,98.44999694824219,101.6500015258789,96.0999984741211,100.0,100.0,46771
2022-01-14,102.5,102.5,98.75,99.9000015258789,99.9000015258789,24662
2022-01-17,99.9000015258789,101.44999694824219,96.0,98.05000305175781,98.05000305175781,31278
2022-01-18,101.0,101.0,95.5999984741211,95.75,95.75,32990
2022-01-19,95.75,97.8499984741211,92.55000305175781,93.0999984741211,93.0999984741211,33066
2022-01-20,92.5,92.94999694824219,88.9000015258789,91.5,91.5,25066
2022-01-21,92.0,92.0,86.94999694824219,86.94999694824219,86.94999694824219,34313
2022-01-24,82.9000015258789,84.75,82.6500015258789,82.6500015258789,82.6500015258789,18240
2022-01-25,78.55000305175781,80.94999694824219,78.55000305175781,78.80000305175781,78.80000305175781,19726
2022-01-27,75.0,77.25,74.9000015258789,74.94999694824219,74.94999694824219,22896
2022-01-28,73.44999694824219,78.6500015258789,71.30000305175781,78.6500015258789,78.6500015258789,20864
2022-01-31,82.55000305175781,82.55000305175781,82.55000305175781,82.55000305175781,82.55000305175781,3352
2022-02-01,86.6500015258789,86.6500015258789,86.6500015258789,86.6500015258789,86.6500015258789,3461
2022-02-02,90.94999694824219,90.94999694824219,90.94999694824219,90.94999694824219,90.94999694824219,2528
2022-02-03,95.44999694824219,95.44999694824219,86.44999694824219,95.44999694824219,95.44999694824219,94236
2022-02-04,96.94999694824219,96.94999694824219,90.94999694824219,91.6500015258789,91.6500015258789,30897
2022-02-07,90.0,90.94999694824219,85.6500015258789,87.6500015258789,87.6500015258789,20085
2022-02-08,93.9000015258789,96.4000015258789,82.3499984741211,90.1500015258789,90.1500015258789,55219
2022-02-09,89.0999984741211,93.3499984741211,85.5999984741211,86.1500015258789,86.1500015258789,22210
2022-02-10,89.9000015258789,89.9000015258789,83.0,83.44999694824219,83.44999694824219,21112
2022-02-11,81.5,87.0,79.05000305175781,81.25,81.25,23773
2022-02-14,81.25,86.8499984741211,76.05000305175781,81.9000015258789,81.9000015258789,27047
2022-02-15,81.9000015258789,82.30000305175781,77.55000305175781,78.4000015258789,78.4000015258789,19714
2022-02-16,80.0,83.0,80.0,81.5,81.5,9026
2022-02-17,81.5,84.0,78.0,80.19999694824219,80.19999694824219,14363
2022-02-18,83.0,83.0,75.5999984741211,76.4000015258789,76.4000015258789,42012
2022-02-21,79.0,79.0,72.5,73.44999694824219,73.44999694824219,16538
2022-02-22,67.05000305175781,72.75,67.0,68.5,68.5,22393
2022-02-23,66.0,75.3499984741211,65.5999984741211,73.8499984741211,73.8499984741211,36080
2022-02-24,78.0,78.0,66.69999694824219,67.4000015258789,67.4000015258789,38815
2022-02-25,67.4000015258789,74.0,67.1500015258789,72.5999984741211,72.5999984741211,24149
