Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,27.549999237060547,28.350000381469727,26.649999618530273,27.049999237060547,27.049999237060547,367126
2022-01-04,27.299999237060547,28.0,26.75,26.899999618530273,26.899999618530273,323975
2022-01-05,26.899999618530273,31.0,26.100000381469727,28.799999237060547,28.799999237060547,2548929
2022-01-06,28.399999618530273,30.899999618530273,28.0,29.600000381469727,29.600000381469727,1021495
2022-01-07,30.0,31.299999237060547,27.5,28.600000381469727,28.600000381469727,782758
2022-01-10,29.899999618530273,30.950000762939453,28.5,30.0,30.0,595509
2022-01-11,30.299999237060547,32.0,29.100000381469727,31.25,31.25,1149132
2022-01-12,31.450000762939453,33.400001525878906,31.049999237060547,31.700000762939453,31.700000762939453,1154834
2022-01-13,32.20000076293945,32.20000076293945,30.200000762939453,30.600000381469727,30.600000381469727,365587
2022-01-14,31.0,31.0,29.350000381469727,29.649999618530273,29.649999618530273,286112
2022-01-17,29.950000762939453,31.5,28.799999237060547,31.100000381469727,31.100000381469727,398365
2022-01-18,31.399999618530273,31.799999237060547,29.399999618530273,29.600000381469727,29.600000381469727,361565
2022-01-19,29.950000762939453,30.0,29.0,29.450000762939453,29.450000762939453,296365
2022-01-20,29.399999618530273,30.600000381469727,29.399999618530273,30.0,30.0,225349
2022-01-21,29.899999618530273,30.799999237060547,29.100000381469727,29.700000762939453,29.700000762939453,284670
2022-01-24,28.299999237060547,29.5,25.600000381469727,26.200000762939453,26.200000762939453,466706
2022-01-25,26.600000381469727,27.399999618530273,26.299999237060547,26.950000762939453,26.950000762939453,227737
2022-01-27,26.950000762939453,27.649999618530273,26.950000762939453,27.450000762939453,27.450000762939453,109187
2022-01-28,27.75,28.649999618530273,27.200000762939453,27.399999618530273,27.399999618530273,119432
2022-01-31,27.149999618530273,28.399999618530273,27.149999618530273,27.75,27.75,112140
2022-02-01,27.899999618530273,28.5,27.049999237060547,27.200000762939453,27.200000762939453,89813
2022-02-02,27.649999618530273,28.299999237060547,27.25,27.850000381469727,27.850000381469727,64614
2022-02-03,27.399999618530273,28.25,27.299999237060547,27.450000762939453,27.450000762939453,62468
2022-02-04,27.799999237060547,27.950000762939453,27.0,27.649999618530273,27.649999618530273,111321
2022-02-07,27.899999618530273,28.649999618530273,27.700000762939453,28.149999618530273,28.149999618530273,167456
2022-02-08,28.5,28.799999237060547,27.049999237060547,27.450000762939453,27.450000762939453,129624
2022-02-09,27.299999237060547,27.799999237060547,26.600000381469727,26.799999237060547,26.799999237060547,97909
2022-02-10,26.850000381469727,27.049999237060547,26.399999618530273,26.549999237060547,26.549999237060547,76299
2022-02-11,26.399999618530273,27.100000381469727,26.0,26.25,26.25,115565
2022-02-14,25.100000381469727,25.399999618530273,23.5,24.600000381469727,24.600000381469727,210687
2022-02-15,24.450000762939453,25.549999237060547,23.600000381469727,24.75,24.75,70365
2022-02-16,25.799999237060547,26.100000381469727,25.149999618530273,25.5,25.5,64807
2022-02-17,26.0,26.5,24.850000381469727,25.0,25.0,78955
2022-02-18,24.899999618530273,25.399999618530273,23.850000381469727,24.25,24.25,142347
2022-02-21,24.100000381469727,24.25,23.100000381469727,23.399999618530273,23.399999618530273,53244
2022-02-22,23.0,23.399999618530273,19.149999618530273,22.25,22.25,121701
2022-02-23,22.899999618530273,23.450000762939453,22.25,22.950000762939453,22.950000762939453,41979
2022-02-24,22.799999237060547,23.049999237060547,21.0,21.649999618530273,21.649999618530273,170854
2022-02-25,22.0,23.399999618530273,21.399999618530273,21.649999618530273,21.649999618530273,234108
2022-02-28,22.0,23.0,21.450000762939453,22.600000381469727,22.600000381469727,137004
2022-03-02,22.600000381469727,22.799999237060547,21.850000381469727,22.149999618530273,22.149999618530273,95471
2022-03-03,22.600000381469727,22.75,22.25,22.5,22.5,38105
2022-03-04,22.399999618530273,22.450000762939453,21.700000762939453,22.25,22.25,74645
2022-03-07,21.600000381469727,22.399999618530273,21.5,21.75,21.75,87898
2022-03-08,21.75,22.149999618530273,20.950000762939453,21.5,21.5,165609
2022-03-09,21.649999618530273,22.450000762939453,21.5,22.149999618530273,22.149999618530273,155281
