date,cash,market_value,total_value,positions
2023-05-16,10010.678248405457,95.39999771118163,10106.078246116638,YESBANK.NS
2023-05-17,10010.678248405457,95.39999771118163,10106.078246116638,YESBANK.NS
2023-05-18,10010.678248405457,94.19999885559082,10104.878247261047,YESBANK.NS
2023-05-19,10010.678248405457,93.89999771118163,10104.578246116638,YESBANK.NS
2023-05-22,10010.678248405457,93.89999771118163,10104.578246116638,YESBANK.NS
2023-05-23,10103.978249549866,0.0,10103.978249549866,
2023-05-24,10103.978249549866,0.0,10103.978249549866,
2023-05-25,10103.978249549866,0.0,10103.978249549866,
2023-05-26,10103.978249549866,0.0,10103.978249549866,
2023-05-29,10008.578251838684,95.39999771118163,10103.978249549866,YESBANK.NS
2023-05-30,10008.578251838684,95.39999771118163,10103.978249549866,YESBANK.NS
2023-05-31,10008.578251838684,97.20000457763672,10105.77825641632,YESBANK.NS
2023-06-01,10008.578251838684,97.79999542236328,10106.378247261047,YESBANK.NS
2023-06-02,10008.578251838684,98.39999771118164,10106.978249549866,YESBANK.NS
2023-06-05,10008.578251838684,96.89999771118164,10105.478249549866,YESBANK.NS
2023-06-06,10008.578251838684,96.0,10104.578251838684,YESBANK.NS
2023-06-07,10008.578251838684,96.89999771118164,10105.478249549866,YESBANK.NS
2023-06-08,10008.578251838684,100.5,10109.078251838684,YESBANK.NS
2023-06-09,10008.578251838684,99.60000228881836,10108.178254127502,YESBANK.NS
2023-06-12,10008.578251838684,98.39999771118164,10106.978249549866,YESBANK.NS
2023-06-13,10008.578251838684,98.39999771118164,10106.978249549866,YESBANK.NS
2023-06-14,10008.578251838684,97.20000457763672,10105.77825641632,YESBANK.NS
2023-06-15,10008.578251838684,96.60000228881836,10105.178254127502,YESBANK.NS
2023-06-16,10008.578251838684,97.79999542236328,10106.378247261047,YESBANK.NS
2023-06-19,10008.578251838684,97.5,10106.078251838684,YESBANK.NS
2023-06-20,10008.578251838684,97.5,10106.078251838684,YESBANK.NS
2023-06-21,10008.578251838684,97.20000457763672,10105.77825641632,YESBANK.NS
2023-06-22,10008.578251838684,96.0,10104.578251838684,YESBANK.NS
2023-06-23,10008.578251838684,96.0,10104.578251838684,YESBANK.NS
2023-06-26,10008.578251838684,96.60000228881836,10105.178254127502,YESBANK.NS
2023-06-27,10008.578251838684,96.29999542236328,10104.878247261047,YESBANK.NS
2023-06-28,10008.578251838684,97.20000457763672,10105.77825641632,YESBANK.NS
2023-06-30,10008.578251838684,97.5,10106.078251838684,YESBANK.NS
2023-07-03,10008.578251838684,98.10000228881836,10106.678254127502,YESBANK.NS
2023-07-04,10008.578251838684,100.79999542236328,10109.378247261047,YESBANK.NS
2023-07-05,10008.578251838684,102.89999771118164,10111.478249549866,YESBANK.NS
2023-07-06,10008.578251838684,106.79999542236328,10115.378247261047,YESBANK.NS
2023-07-07,10008.578251838684,104.70000457763672,10113.27825641632,YESBANK.NS
2023-07-10,10008.578251838684,102.29999542236328,10110.878247261047,YESBANK.NS
2023-07-11,10008.578251838684,103.20000457763672,10111.77825641632,YESBANK.NS
2023-07-12,10008.578251838684,103.79999542236328,10112.378247261047,YESBANK.NS
2023-07-13,10008.578251838684,102.89999771118164,10111.478249549866,YESBANK.NS
2023-07-14,10008.578251838684,104.10000228881836,10112.678254127502,YESBANK.NS
2023-07-17,10008.578251838684,106.20000457763672,10114.77825641632,YESBANK.NS
2023-07-18,10008.578251838684,105.0,10113.578251838684,YESBANK.NS
2023-07-19,10008.578251838684,104.70000457763672,10113.27825641632,YESBANK.NS
2023-07-20,10008.578251838684,106.20000457763672,10114.77825641632,YESBANK.NS
2023-07-21,10008.578251838684,108.29999542236328,10116.878247261047,YESBANK.NS
2023-07-24,10008.578251838684,104.39999771118164,10112.978249549866,YESBANK.NS
2023-07-25,10008.578251838684,102.29999542236328,10110.878247261047,YESBANK.NS
2023-07-26,10008.578251838684,102.0,10110.578251838684,YESBANK.NS
2023-07-27,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-07-28,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-07-31,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-01,10008.578251838684,102.60000228881836,10111.178254127502,YESBANK.NS
2023-08-02,10008.578251838684,102.0,10110.578251838684,YESBANK.NS
2023-08-03,10008.578251838684,102.0,10110.578251838684,YESBANK.NS
2023-08-04,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-07,10008.578251838684,101.39999771118164,10109.978249549866,YESBANK.NS
2023-08-08,10008.578251838684,101.10000228881836,10109.678254127502,YESBANK.NS
2023-08-09,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-10,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-11,10008.578251838684,102.29999542236328,10110.878247261047,YESBANK.NS
2023-08-14,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-16,10008.578251838684,101.10000228881836,10109.678254127502,YESBANK.NS
2023-08-17,10008.578251838684,102.0,10110.578251838684,YESBANK.NS
2023-08-18,10008.578251838684,101.39999771118164,10109.978249549866,YESBANK.NS
2023-08-21,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-22,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-23,10008.578251838684,102.0,10110.578251838684,YESBANK.NS
2023-08-24,10008.578251838684,101.70000457763672,10110.27825641632,YESBANK.NS
2023-08-25,10008.578251838684,101.10000228881836,10109.678254127502,YESBANK.NS
2023-08-28,10008.578251838684,100.79999542236328,10109.378247261047,YESBANK.NS
2023-08-29,10008.578251838684,101.10000228881836,10109.678254127502,YESBANK.NS
2023-08-30,10008.578251838684,100.79999542236328,10109.378247261047,YESBANK.NS
2023-08-31,10008.578251838684,100.79999542236328,10109.378247261047,YESBANK.NS
2023-09-01,10008.578251838684,104.10000228881836,10112.678254127502,YESBANK.NS
2023-09-04,10027.178252220154,93.00000190734863,10120.178254127502,YESBANK.NS
2023-09-05,10027.178252220154,90.74999809265138,10117.928250312805,YESBANK.NS
2023-09-06,10027.178252220154,90.0,10117.178252220154,YESBANK.NS
2023-09-07,10027.178252220154,92.74999618530273,10119.928248405457,YESBANK.NS
2023-09-08,10027.178252220154,91.75000190734863,10118.928254127502,YESBANK.NS
2023-09-11,10027.178252220154,91.99999809265138,10119.178250312805,YESBANK.NS
2023-09-12,10027.178252220154,87.74999618530273,10114.928248405457,YESBANK.NS
2023-09-13,10027.178252220154,88.50000381469727,10115.678256034851,YESBANK.NS
2023-09-14,10027.178252220154,87.5,10114.678252220154,YESBANK.NS
2023-09-15,10027.178252220154,91.49999618530273,10118.678248405457,YESBANK.NS
2023-09-18,10027.178252220154,92.74999618530273,10119.928248405457,YESBANK.NS
2023-09-20,10027.178252220154,90.0,10117.178252220154,YESBANK.NS
2023-09-21,10027.178252220154,88.50000381469727,10115.678256034851,YESBANK.NS
2023-09-22,10027.178252220154,88.24999809265137,10115.428250312805,YESBANK.NS
2023-09-25,10027.178252220154,87.25000381469727,10114.428256034851,YESBANK.NS
2023-09-26,10027.178252220154,86.75000190734863,10113.928254127502,YESBANK.NS
2023-09-27,10027.178252220154,86.75000190734863,10113.928254127502,YESBANK.NS
2023-09-28,10027.178252220154,86.25,10113.428252220154,YESBANK.NS
2023-09-29,10027.178252220154,86.25,10113.428252220154,YESBANK.NS
2023-10-03,10027.178252220154,86.00000381469727,10113.178256034851,YESBANK.NS
2023-10-04,10027.178252220154,86.00000381469727,10113.178256034851,YESBANK.NS
2023-10-05,10027.178252220154,85.74999809265137,10112.928250312805,YESBANK.NS
2023-10-06,10027.178252220154,86.49999618530273,10113.678248405457,YESBANK.NS
2023-10-09,10027.178252220154,84.49999809265137,10111.678250312805,YESBANK.NS
2023-10-10,10027.178252220154,85.24999618530273,10112.428248405457,YESBANK.NS
2023-10-11,10027.178252220154,85.24999618530273,10112.428248405457,YESBANK.NS
2023-10-12,10027.178252220154,85.50000190734863,10112.678254127502,YESBANK.NS
2023-10-13,10027.178252220154,85.50000190734863,10112.678254127502,YESBANK.NS
2023-10-16,10027.178252220154,85.24999618530273,10112.428248405457,YESBANK.NS
2023-10-17,10027.178252220154,85.50000190734863,10112.678254127502,YESBANK.NS
2023-10-18,10027.178252220154,85.24999618530273,10112.428248405457,YESBANK.NS
2023-10-19,10027.178252220154,85.24999618530273,10112.428248405457,YESBANK.NS
2023-10-20,10027.178252220154,86.49999618530273,10113.678248405457,YESBANK.NS
2023-10-23,10027.178252220154,81.75000190734863,10108.928254127502,YESBANK.NS
2023-10-25,10027.178252220154,80.0,10107.178252220154,YESBANK.NS
2023-10-26,10027.178252220154,79.49999809265135,10106.678250312805,YESBANK.NS
2023-10-27,10027.178252220154,79.74999904632568,10106.92825126648,YESBANK.NS
2023-10-30,10027.178252220154,79.74999904632568,10106.92825126648,YESBANK.NS
2023-10-31,10027.178252220154,79.74999904632568,10106.92825126648,YESBANK.NS
2023-11-01,10027.178252220154,80.0,10107.178252220154,YESBANK.NS
2023-11-02,10027.178252220154,80.24999618530273,10107.428248405457,YESBANK.NS
2023-11-03,10027.178252220154,82.25000381469727,10109.428256034851,YESBANK.NS
2023-11-06,10027.178252220154,83.50000381469727,10110.678256034851,YESBANK.NS
2023-11-07,10027.178252220154,83.99999618530273,10111.178248405457,YESBANK.NS
2023-11-08,10027.178252220154,89.75000381469727,10116.928256034851,YESBANK.NS
2023-11-09,10027.178252220154,91.75000190734863,10118.928254127502,YESBANK.NS
2023-11-10,10027.178252220154,91.49999618530273,10118.678248405457,YESBANK.NS
2023-11-13,10027.178252220154,96.99999809265138,10124.178250312805,YESBANK.NS
2023-11-15,10128.928254127502,0.0,10128.928254127502,
2023-11-16,10128.928254127502,0.0,10128.928254127502,
2023-11-17,10128.928254127502,0.0,10128.928254127502,
2023-11-20,10128.928254127502,0.0,10128.928254127502,
2023-11-21,10030.428250312805,98.50000381469727,10128.928254127502,YESBANK.NS
2023-11-22,10030.428250312805,96.00000381469727,10126.428254127502,YESBANK.NS
2023-11-23,10030.428250312805,100.74999809265138,10131.178248405457,YESBANK.NS
2023-11-24,10030.428250312805,98.99999618530273,10129.428246498108,YESBANK.NS
2023-11-28,10030.428250312805,98.75,10129.178250312805,YESBANK.NS
2023-11-29,10030.428250312805,99.25000190734863,10129.678252220154,YESBANK.NS
2023-11-30,10030.428250312805,96.75000190734863,10127.178252220154,YESBANK.NS
2023-12-01,10030.428250312805,96.49999618530273,10126.928246498108,YESBANK.NS
2023-12-04,10030.428250312805,97.74999618530273,10128.178246498108,YESBANK.NS
2023-12-05,10030.428250312805,98.00000190734863,10128.428252220154,YESBANK.NS
2023-12-06,10030.428250312805,98.75,10129.178250312805,YESBANK.NS
2023-12-07,10030.428250312805,100.24999618530273,10130.678246498108,YESBANK.NS
2023-12-08,10030.428250312805,99.49999809265138,10129.928248405457,YESBANK.NS
2023-12-11,10030.428250312805,101.25,10131.678250312805,YESBANK.NS
2023-12-12,10030.428250312805,106.49999618530273,10136.928246498108,YESBANK.NS
2023-12-13,10030.428250312805,106.00000381469727,10136.428254127502,YESBANK.NS
2023-12-14,10030.428250312805,106.99999809265138,10137.428248405457,YESBANK.NS
2023-12-15,10030.428250312805,109.75000381469727,10140.178254127502,YESBANK.NS
2023-12-18,10030.428250312805,113.99999618530273,10144.428246498108,YESBANK.NS
2023-12-19,10030.428250312805,110.74999809265138,10141.178248405457,YESBANK.NS
2023-12-20,10030.428250312805,102.5,10132.928250312805,YESBANK.NS
2023-12-21,10136.178248405457,0.0,10136.178248405457,
2023-12-22,10136.178248405457,0.0,10136.178248405457,
2023-12-26,10136.178248405457,0.0,10136.178248405457,
2023-12-27,10136.178248405457,0.0,10136.178248405457,
2023-12-28,10136.178248405457,0.0,10136.178248405457,
2023-12-29,10136.178248405457,0.0,10136.178248405457,
2024-01-01,10136.178248405457,0.0,10136.178248405457,
2024-01-02,10136.178248405457,0.0,10136.178248405457,
2024-01-03,10136.178248405457,0.0,10136.178248405457,
2024-01-04,10136.178248405457,0.0,10136.178248405457,
2024-01-05,10136.178248405457,0.0,10136.178248405457,
2024-01-08,10136.178248405457,0.0,10136.178248405457,
2024-01-09,10136.178248405457,0.0,10136.178248405457,
2024-01-10,10136.178248405457,0.0,10136.178248405457,
2024-01-11,10136.178248405457,0.0,10136.178248405457,
2024-01-12,10136.178248405457,0.0,10136.178248405457,
2024-01-15,10136.178248405457,0.0,10136.178248405457,
2024-01-16,10136.178248405457,0.0,10136.178248405457,
2024-01-17,10136.178248405457,0.0,10136.178248405457,
2024-01-18,10136.178248405457,0.0,10136.178248405457,
2024-01-19,10136.178248405457,0.0,10136.178248405457,
2024-01-23,10136.178248405457,0.0,10136.178248405457,
2024-01-24,10136.178248405457,0.0,10136.178248405457,
2024-01-25,10136.178248405457,0.0,10136.178248405457,
2024-01-29,10136.178248405457,0.0,10136.178248405457,
2024-01-30,10136.178248405457,0.0,10136.178248405457,
2024-01-31,10136.178248405457,0.0,10136.178248405457,
2024-02-01,10136.178248405457,0.0,10136.178248405457,
2024-02-02,10136.178248405457,0.0,10136.178248405457,
2024-02-05,10136.178248405457,0.0,10136.178248405457,
2024-02-06,10136.178248405457,0.0,10136.178248405457,
2024-02-07,10136.178248405457,0.0,10136.178248405457,
2024-02-08,10136.178248405457,0.0,10136.178248405457,
2024-02-09,10136.178248405457,0.0,10136.178248405457,
2024-02-12,10136.178248405457,0.0,10136.178248405457,
2024-02-13,10136.178248405457,0.0,10136.178248405457,
2024-02-14,10136.178248405457,0.0,10136.178248405457,
2024-02-15,10136.178248405457,0.0,10136.178248405457,
2024-02-16,10136.178248405457,0.0,10136.178248405457,
2024-02-19,10136.178248405457,0.0,10136.178248405457,
2024-02-20,10136.178248405457,0.0,10136.178248405457,
2024-02-21,10136.178248405457,0.0,10136.178248405457,
2024-02-22,10136.178248405457,0.0,10136.178248405457,
2024-02-23,10136.178248405457,0.0,10136.178248405457,
2024-02-26,10136.178248405457,0.0,10136.178248405457,
2024-02-27,10136.178248405457,0.0,10136.178248405457,
2024-02-28,10136.178248405457,0.0,10136.178248405457,
2024-02-29,10136.178248405457,0.0,10136.178248405457,
2024-03-01,10136.178248405457,0.0,10136.178248405457,
2024-03-04,10136.178248405457,0.0,10136.178248405457,
2024-03-05,10136.178248405457,0.0,10136.178248405457,
2024-03-06,10136.178248405457,0.0,10136.178248405457,
2024-03-07,10136.178248405457,0.0,10136.178248405457,
2024-03-11,10136.178248405457,0.0,10136.178248405457,
2024-03-12,10136.178248405457,0.0,10136.178248405457,
2024-03-13,10136.178248405457,0.0,10136.178248405457,
2024-03-14,10136.178248405457,0.0,10136.178248405457,
2024-03-15,10136.178248405457,0.0,10136.178248405457,
2024-03-18,10136.178248405457,0.0,10136.178248405457,
2024-03-19,10136.178248405457,0.0,10136.178248405457,
2024-03-20,10136.178248405457,0.0,10136.178248405457,
2024-03-21,10136.178248405457,0.0,10136.178248405457,
2024-03-22,10136.178248405457,0.0,10136.178248405457,
2024-03-26,10136.178248405457,0.0,10136.178248405457,
2024-03-27,10136.178248405457,0.0,10136.178248405457,
2024-03-28,10136.178248405457,0.0,10136.178248405457,
2024-04-01,10136.178248405457,0.0,10136.178248405457,
2024-04-02,10136.178248405457,0.0,10136.178248405457,
2024-04-03,10136.178248405457,0.0,10136.178248405457,
2024-04-04,10136.178248405457,0.0,10136.178248405457,
2024-04-05,10136.178248405457,0.0,10136.178248405457,
2024-04-08,10136.178248405457,0.0,10136.178248405457,
2024-04-09,10136.178248405457,0.0,10136.178248405457,
2024-04-10,10136.178248405457,0.0,10136.178248405457,
2024-04-12,10136.178248405457,0.0,10136.178248405457,
2024-04-15,10136.178248405457,0.0,10136.178248405457,
2024-04-16,10136.178248405457,0.0,10136.178248405457,
2024-04-18,10136.178248405457,0.0,10136.178248405457,
2024-04-19,10136.178248405457,0.0,10136.178248405457,
2024-04-22,10136.178248405457,0.0,10136.178248405457,
2024-04-23,10136.178248405457,0.0,10136.178248405457,
2024-04-24,10136.178248405457,0.0,10136.178248405457,
2024-04-25,10136.178248405457,0.0,10136.178248405457,
2024-04-26,10136.178248405457,0.0,10136.178248405457,
2024-04-29,10136.178248405457,0.0,10136.178248405457,
2024-04-30,10136.178248405457,0.0,10136.178248405457,
2024-05-02,10136.178248405457,0.0,10136.178248405457,
2024-05-03,10136.178248405457,0.0,10136.178248405457,
2024-05-06,10136.178248405457,0.0,10136.178248405457,
2024-05-07,10136.178248405457,0.0,10136.178248405457,
2024-05-08,10136.178248405457,0.0,10136.178248405457,
2024-05-09,10136.178248405457,0.0,10136.178248405457,
2024-05-10,10136.178248405457,0.0,10136.178248405457,
2024-05-13,10136.178248405457,0.0,10136.178248405457,
2024-05-14,10136.178248405457,0.0,10136.178248405457,
2024-05-15,10136.178248405457,0.0,10136.178248405457,
2024-05-16,10136.178248405457,0.0,10136.178248405457,
2024-05-17,10136.178248405457,0.0,10136.178248405457,
2024-05-21,10136.178248405457,0.0,10136.178248405457,
2024-05-22,10136.178248405457,0.0,10136.178248405457,
2024-05-23,10136.178248405457,0.0,10136.178248405457,
2024-05-24,10136.178248405457,0.0,10136.178248405457,
2024-05-27,10136.178248405457,0.0,10136.178248405457,
2024-05-28,10136.178248405457,0.0,10136.178248405457,
2024-05-29,10136.178248405457,0.0,10136.178248405457,
2024-05-30,10136.178248405457,0.0,10136.178248405457,
2024-05-31,10136.178248405457,0.0,10136.178248405457,
2024-06-03,10136.178248405457,0.0,10136.178248405457,
2024-06-04,10136.178248405457,0.0,10136.178248405457,
2024-06-05,10136.178248405457,0.0,10136.178248405457,
2024-06-06,10136.178248405457,0.0,10136.178248405457,
2024-06-07,10136.178248405457,0.0,10136.178248405457,
2024-06-10,10136.178248405457,0.0,10136.178248405457,
2024-06-11,10136.178248405457,0.0,10136.178248405457,
2024-06-12,10136.178248405457,0.0,10136.178248405457,
2024-06-13,10136.178248405457,0.0,10136.178248405457,
2024-06-14,10136.178248405457,0.0,10136.178248405457,
2024-06-18,10136.178248405457,0.0,10136.178248405457,
2024-06-19,10136.178248405457,0.0,10136.178248405457,
2024-06-20,10136.178248405457,0.0,10136.178248405457,
2024-06-21,10136.178248405457,0.0,10136.178248405457,
2024-06-24,10136.178248405457,0.0,10136.178248405457,
2024-06-25,10136.178248405457,0.0,10136.178248405457,
2024-06-26,10136.178248405457,0.0,10136.178248405457,
2024-06-27,10136.178248405457,0.0,10136.178248405457,
2024-06-28,10136.178248405457,0.0,10136.178248405457,
2024-07-01,10136.178248405457,0.0,10136.178248405457,
2024-07-02,10136.178248405457,0.0,10136.178248405457,
2024-07-03,10136.178248405457,0.0,10136.178248405457,
2024-07-04,10136.178248405457,0.0,10136.178248405457,
2024-07-05,10136.178248405457,0.0,10136.178248405457,
2024-07-08,10136.178248405457,0.0,10136.178248405457,
2024-07-09,10136.178248405457,0.0,10136.178248405457,
2024-07-10,10136.178248405457,0.0,10136.178248405457,
2024-07-11,10136.178248405457,0.0,10136.178248405457,
2024-07-12,10136.178248405457,0.0,10136.178248405457,
2024-07-15,10136.178248405457,0.0,10136.178248405457,
2024-07-16,10136.178248405457,0.0,10136.178248405457,
2024-07-18,10136.178248405457,0.0,10136.178248405457,
2024-07-19,10136.178248405457,0.0,10136.178248405457,
2024-07-22,10136.178248405457,0.0,10136.178248405457,
2024-07-23,10136.178248405457,0.0,10136.178248405457,
2024-07-24,10136.178248405457,0.0,10136.178248405457,
2024-07-25,10136.178248405457,0.0,10136.178248405457,
2024-07-26,10136.178248405457,0.0,10136.178248405457,
2024-07-29,10136.178248405457,0.0,10136.178248405457,
2024-07-30,10136.178248405457,0.0,10136.178248405457,
2024-07-31,10136.178248405457,0.0,10136.178248405457,
2024-08-01,10136.178248405457,0.0,10136.178248405457,
2024-08-02,10136.178248405457,0.0,10136.178248405457,
2024-08-05,10136.178248405457,0.0,10136.178248405457,
2024-08-06,10136.178248405457,0.0,10136.178248405457,
2024-08-07,10136.178248405457,0.0,10136.178248405457,
2024-08-08,10136.178248405457,0.0,10136.178248405457,
2024-08-09,10136.178248405457,0.0,10136.178248405457,
2024-08-12,10136.178248405457,0.0,10136.178248405457,
2024-08-13,10136.178248405457,0.0,10136.178248405457,
2024-08-14,10136.178248405457,0.0,10136.178248405457,
2024-08-16,10136.178248405457,0.0,10136.178248405457,
2024-08-19,10136.178248405457,0.0,10136.178248405457,
2024-08-20,10136.178248405457,0.0,10136.178248405457,
2024-08-21,10136.178248405457,0.0,10136.178248405457,
2024-08-22,10136.178248405457,0.0,10136.178248405457,
2024-08-23,10136.178248405457,0.0,10136.178248405457,
2024-08-26,10136.178248405457,0.0,10136.178248405457,
2024-08-27,10136.178248405457,0.0,10136.178248405457,
2024-08-28,10136.178248405457,0.0,10136.178248405457,
2024-08-29,10136.178248405457,0.0,10136.178248405457,
2024-08-30,10136.178248405457,0.0,10136.178248405457,
2024-09-02,10136.178248405457,0.0,10136.178248405457,
2024-09-03,10136.178248405457,0.0,10136.178248405457,
2024-09-04,10136.178248405457,0.0,10136.178248405457,
2024-09-05,10136.178248405457,0.0,10136.178248405457,
2024-09-06,10136.178248405457,0.0,10136.178248405457,
2024-09-09,10136.178248405457,0.0,10136.178248405457,
2024-09-10,10136.178248405457,0.0,10136.178248405457,
2024-09-11,10136.178248405457,0.0,10136.178248405457,
2024-09-12,10136.178248405457,0.0,10136.178248405457,
2024-09-13,10136.178248405457,0.0,10136.178248405457,
2024-09-16,10136.178248405457,0.0,10136.178248405457,
2024-09-17,10136.178248405457,0.0,10136.178248405457,
2024-09-18,10136.178248405457,0.0,10136.178248405457,
2024-09-19,10136.178248405457,0.0,10136.178248405457,
2024-09-20,10136.178248405457,0.0,10136.178248405457,
2024-09-23,10136.178248405457,0.0,10136.178248405457,
2024-09-24,10136.178248405457,0.0,10136.178248405457,
2024-09-25,10136.178248405457,0.0,10136.178248405457,
2024-09-26,10136.178248405457,0.0,10136.178248405457,
2024-09-27,10136.178248405457,0.0,10136.178248405457,
2024-09-30,10136.178248405457,0.0,10136.178248405457,
2024-10-01,10136.178248405457,0.0,10136.178248405457,
2024-10-03,10136.178248405457,0.0,10136.178248405457,
2024-10-04,10136.178248405457,0.0,10136.178248405457,
2024-10-07,10136.178248405457,0.0,10136.178248405457,
2024-10-08,10136.178248405457,0.0,10136.178248405457,
2024-10-09,10136.178248405457,0.0,10136.178248405457,
2024-10-10,10136.178248405457,0.0,10136.178248405457,
2024-10-11,10136.178248405457,0.0,10136.178248405457,
2024-10-14,10136.178248405457,0.0,10136.178248405457,
2024-10-15,10136.178248405457,0.0,10136.178248405457,
2024-10-16,10136.178248405457,0.0,10136.178248405457,
2024-10-17,10136.178248405457,0.0,10136.178248405457,
2024-10-18,10136.178248405457,0.0,10136.178248405457,
2024-10-21,10136.178248405457,0.0,10136.178248405457,
2024-10-22,10136.178248405457,0.0,10136.178248405457,
2024-10-23,10136.178248405457,0.0,10136.178248405457,
2024-10-24,10136.178248405457,0.0,10136.178248405457,
2024-10-25,10136.178248405457,0.0,10136.178248405457,
2024-10-28,10136.178248405457,0.0,10136.178248405457,
2024-10-29,10136.178248405457,0.0,10136.178248405457,
2024-10-30,10136.178248405457,0.0,10136.178248405457,
2024-10-31,10136.178248405457,0.0,10136.178248405457,
2024-11-01,10136.178248405457,0.0,10136.178248405457,
2024-11-04,10136.178248405457,0.0,10136.178248405457,
2024-11-05,10136.178248405457,0.0,10136.178248405457,
2024-11-06,10136.178248405457,0.0,10136.178248405457,
2024-11-07,10136.178248405457,0.0,10136.178248405457,
2024-11-08,10136.178248405457,0.0,10136.178248405457,
2024-11-11,10036.728251457214,99.4499969482422,10136.178248405457,YESBANK.NS
2024-11-12,10036.728251457214,98.75,10135.478251457214,YESBANK.NS
2024-11-13,10036.728251457214,95.3499984741211,10132.078249931335,YESBANK.NS
2024-11-14,10036.728251457214,96.54999732971191,10133.278248786926,YESBANK.NS
2024-11-18,10036.728251457214,96.40000343322754,10133.128254890442,YESBANK.NS
2024-11-19,10036.728251457214,97.79999732971191,10134.528248786926,YESBANK.NS
2024-11-21,10036.728251457214,95.64999580383301,10132.378247261047,YESBANK.NS
2024-11-22,10036.728251457214,96.04999542236328,10132.778246879578,YESBANK.NS
2024-11-25,10036.728251457214,95.9000015258789,10132.628252983093,YESBANK.NS
2024-11-26,10036.728251457214,100.6999969482422,10137.428248405457,YESBANK.NS
2024-11-27,10036.728251457214,101.3000011444092,10138.028252601624,YESBANK.NS
2024-11-28,10036.728251457214,101.8000030517578,10138.528254508972,YESBANK.NS
2024-11-29,10036.728251457214,99.79999542236328,10136.528246879578,YESBANK.NS
2024-12-02,10036.728251457214,100.45000076293945,10137.178252220154,YESBANK.NS
2024-12-03,10036.728251457214,104.20000076293945,10140.928252220154,YESBANK.NS
2024-12-04,10036.728251457214,106.14999771118164,10142.878249168396,YESBANK.NS
2024-12-05,10036.728251457214,105.85000038146973,10142.578251838684,YESBANK.NS
2024-12-06,10036.728251457214,107.44999885559082,10144.178250312805,YESBANK.NS
2024-12-09,10036.728251457214,109.20000076293945,10145.928252220154,YESBANK.NS
2024-12-10,10036.728251457214,108.00000190734863,10144.728253364563,YESBANK.NS
2024-12-11,10144.628251075745,0.0,10144.628251075745,
2024-12-12,10144.628251075745,0.0,10144.628251075745,
2024-12-13,10144.628251075745,0.0,10144.628251075745,
2024-12-16,10144.628251075745,0.0,10144.628251075745,
2024-12-17,10144.628251075745,0.0,10144.628251075745,
2024-12-18,10144.628251075745,0.0,10144.628251075745,
2024-12-19,10144.628251075745,0.0,10144.628251075745,
2024-12-20,10144.628251075745,0.0,10144.628251075745,
2024-12-23,10144.628251075745,0.0,10144.628251075745,
2024-12-24,10144.628251075745,0.0,10144.628251075745,
2024-12-26,10144.628251075745,0.0,10144.628251075745,
2024-12-27,10144.628251075745,0.0,10144.628251075745,
2024-12-30,10144.628251075745,0.0,10144.628251075745,
2024-12-31,10144.628251075745,0.0,10144.628251075745,
2025-01-01,10144.628251075745,0.0,10144.628251075745,
2025-01-02,10144.628251075745,0.0,10144.628251075745,
2025-01-03,10144.628251075745,0.0,10144.628251075745,
2025-01-06,10144.628251075745,0.0,10144.628251075745,
2025-01-07,10144.628251075745,0.0,10144.628251075745,
2025-01-08,10144.628251075745,0.0,10144.628251075745,
2025-01-09,10144.628251075745,0.0,10144.628251075745,
2025-01-10,10144.628251075745,0.0,10144.628251075745,
2025-01-13,10144.628251075745,0.0,10144.628251075745,
2025-01-14,10144.628251075745,0.0,10144.628251075745,
2025-01-15,10144.628251075745,0.0,10144.628251075745,
2025-01-16,10144.628251075745,0.0,10144.628251075745,
2025-01-17,10144.628251075745,0.0,10144.628251075745,
2025-01-20,10049.978249549866,94.6500015258789,10144.628251075745,YESBANK.NS
2025-01-21,10049.978249549866,92.5,10142.478249549866,YESBANK.NS
2025-01-22,10049.978249549866,91.75000190734863,10141.728251457214,YESBANK.NS
2025-01-23,10049.978249549866,92.34999656677245,10142.328246116638,YESBANK.NS
2025-01-24,10049.978249549866,91.19999885559082,10141.178248405457,YESBANK.NS
2025-01-27,10049.978249549866,92.44999885559082,10142.428248405457,YESBANK.NS
2025-01-28,10049.978249549866,91.85000419616699,10141.828253746033,YESBANK.NS
2025-01-29,10049.978249549866,94.04999732971191,10144.028246879578,YESBANK.NS
2025-01-30,10049.978249549866,94.75000381469727,10144.728253364563,YESBANK.NS
2025-01-31,10049.978249549866,96.14999771118164,10146.128247261047,YESBANK.NS
2025-02-01,10049.978249549866,95.15000343322754,10145.128252983093,YESBANK.NS
2025-02-03,10049.978249549866,93.95000457763672,10143.928254127502,YESBANK.NS
2025-02-04,10049.978249549866,95.60000419616699,10145.578253746033,YESBANK.NS
